fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
96138798737237300,Direct,0.333333333,20,3,Chrome,desktop,0,Macintosh,5,4,0.333333333,(none)
96749416396933800,Referral,0,9.5,2,Chrome,desktop,0,Macintosh,23.5,18,0,referral
96830421763570400,Referral,0,17,7,Chrome,desktop,0,Macintosh,8,7,0,referral
96843987855909000,Direct,0,14,1,Chrome,desktop,0,Macintosh,58,45,0,(none)
97021672781707900,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,6,5.5,0.125,referral
97216552247524000,Direct,0.2,15,5,Chrome,desktop,0,Macintosh,20,18,0,(none)
97371986665596400,Direct,0,15,11,Chrome,desktop,0,Windows,20,16,0,(none)
97563825178820500,Display,0,13,2,Chrome,desktop,0,Macintosh,11.5,9.5,0,cpm
99448207973363500,Paid Search,1,19,1,Chrome,desktop,0,Windows,13,13,0,cpc
99879093370825400,Organic Search,0,16,4,Safari,mobile,1,iOS,14.5,13,0.25,organic
100290510717383000,Referral,1,12,1,Chrome,desktop,0,Macintosh,25,21,0,referral
101246539776970000,Referral,0,18,22,Chrome,desktop,0,Macintosh,13.5,9.5,0.227272727,referral
101514212085223000,Organic Search,0,19,1,Internet Explorer,desktop,0,Windows,104,76,0,organic
102127042498450000,Referral,0.5,9,2,Chrome,desktop,0,Linux,21,18,0,referral
102527091741838000,Referral,0,13.5,4,Chrome,desktop,0,Macintosh,19.5,14.5,0,referral
102929360833194000,Direct,0,16,9,Chrome,desktop,0,Macintosh,5,4,0.111111111,(none)
102967551018757000,Referral,0,5,1,Chrome,desktop,0,Windows,62,43,0,referral
103234801488366000,Organic Search,0,4,1,Chrome,desktop,0,Windows,32,26,0,organic
103488992784926000,Direct,0.5,17,2,Chrome,desktop,0,Macintosh,15,14,0,(none)
104208155752393000,Referral,0,20,1,Chrome,desktop,0,Macintosh,46,40,0,referral
105953259825061000,Direct,0.166666667,4.5,6,Chrome,desktop,0,Macintosh,6,4.5,0.166666667,(none)
106737648841708000,Referral,0,21,1,Chrome,desktop,0,Chrome OS,23,21,0,referral
107029174520648000,Direct,0,17,1,Firefox,desktop,0,Windows,51,39,0,(none)
109278995741921000,Display,0,17,2,Chrome,desktop,0,Macintosh,20,17,0,cpm
109375183949292000,Paid Search,0.333333333,15,3,Chrome,desktop,0,Chrome OS,9,9,0,cpc
110237584337011000,Direct,0,16.5,2,Chrome,desktop,0,Macintosh,47,38.5,0,(none)
110888394822957000,Organic Search,1,10.5,2,Safari,mobile,1,iOS,14,11,0,organic
111084999408344000,Organic Search,0,17,1,Chrome,desktop,0,Chrome OS,54,41,0,organic
111261597665013000,Referral,1,3.5,2,Chrome,desktop,0,Macintosh,42,39,0,referral
111624627546859000,Organic Search,0.181818182,16,11,Chrome,desktop,0,Chrome OS,5,5,0.090909091,organic
112305056557684000,Referral,0.2,17,5,Chrome,desktop,0,Macintosh,12,10,0,referral
112712853580593000,Referral,0,14.5,2,Chrome,desktop,0,Chrome OS,13,9.5,0.5,referral
113842242927238000,Referral,0,18.5,6,Chrome,desktop,0,Macintosh,18,13.5,0,referral
114215561909122000,Direct,0,6.5,2,Chrome,mobile,1,Android,15.5,14.5,0.5,(none)
114233892855684000,Referral,0,19,2,Chrome,desktop,0,Windows,46.5,35.5,0,referral
114291970451691000,Referral,0,22.5,2,Chrome,desktop,0,Windows,25,19,0,referral
114308184877865000,Direct,1,14,2,Safari (in-app),mobile,1,iOS,6.5,6.5,0,(none)
114365990396544000,Referral,0,18,2,Chrome,desktop,0,Macintosh,22.5,18.5,0,referral
114893528564579000,Organic Search,0.666666667,11,9,Safari,tablet,1,iOS,3,3,0.111111111,organic
115494075054963000,Referral,0,16,5,Chrome,desktop,0,Macintosh,15,15,0.2,referral
115940065332308000,Referral,0.333333333,18,3,Chrome,desktop,0,Macintosh,4,4,0,referral
116147939572219000,Organic Search,1,1.5,2,Chrome,desktop,0,Macintosh,26,19.5,0,organic
116189328741483000,Referral,0,19,2,Chrome,desktop,0,Macintosh,43,30.5,0,referral
116430981904323000,Organic Search,1,20,1,Chrome,desktop,0,Macintosh,30,25,0,organic
117006987850476000,Organic Search,1,6,1,Chrome,mobile,1,iOS,32,27,0,organic
117526410729664000,Paid Search,0,20,1,Chrome,mobile,1,Android,28,24,0,cpc
118139814032445000,Referral,0,18.5,6,Chrome,desktop,0,Linux,5,3.5,0.333333333,referral
119870259714905000,Direct,0,4,9,Chrome,desktop,0,Chrome OS,64,46,0,(none)
120266359617148000,Organic Search,0,22,5,Chrome,desktop,0,Windows,8,6,0.4,organic
120815826861008000,Referral,0,21,1,Chrome,desktop,0,Macintosh,24,22,0,referral
120880613308281000,Referral,0,8,2,Chrome,desktop,0,Macintosh,7.5,6,0.5,referral
120951074287268000,Referral,0.333333333,18,6,Chrome,desktop,0,Macintosh,22,16,0,referral
121856061140944000,Organic Search,0.333333333,15,3,Chrome,desktop,0,Windows,12,10,0,organic
123061672608906000,Direct,0,18,1,Chrome,desktop,0,Macintosh,17,16,0,(none)
123242859437730000,Direct,0,2.5,2,Chrome,desktop,0,Macintosh,59,42.5,0,(none)
123515470539381000,Referral,0,14,1,Chrome,desktop,0,Macintosh,20,16,0,referral
123644124068077000,Organic Search,0,16,3,Chrome,mobile,1,Android,6,5,0.333333333,organic
123916055895596000,Paid Search,0,4,1,Chrome,desktop,0,Chrome OS,113,84,0,cpc
124850203340830000,Organic Search,0,16,9,Chrome,desktop,0,Macintosh,3,3,0.444444444,organic
126078863044975000,Referral,0,19,2,Chrome,desktop,0,Chrome OS,30,24,0,referral
126511061239826000,Organic Search,0,2.5,2,Firefox,desktop,0,Windows,23.5,18.5,0.5,organic
126587065113364000,Organic Search,0,22.5,2,Chrome,desktop,0,Windows,29.5,19.5,0,organic
126612099954375000,Direct,0,18,6,Chrome,desktop,0,Chrome OS,6,6,0.333333333,(none)
127019947788366000,Referral,0,15,3,Chrome,desktop,0,Linux,33,21,0,referral
127249576187763000,Paid Search,1,6,3,Chrome,desktop,0,Macintosh,43,27,0,cpc
127755228974756000,Direct,0,23,1,Chrome,desktop,0,Macintosh,15,14,0,(none)
128432477990891000,Referral,0,16,1,Chrome,desktop,0,Chrome OS,15,12,0,referral
128830210468179000,Display,0,18.5,4,Chrome,desktop,0,Linux,21,17,0,cpm
129249086143937000,Referral,0,1,3,Chrome,desktop,0,Macintosh,11,7,0,referral
129621051269020000,Referral,0,4,1,Chrome,desktop,0,Macintosh,18,16,0,referral
131875932724045000,Direct,0.142857143,17,7,Chrome,desktop,0,Chrome OS,1,1,0.857142857,(none)
132607078854874000,Referral,0,11,1,Chrome,desktop,0,Chrome OS,37,33,0,referral
133153998054254000,Referral,0,3,1,Chrome,desktop,0,Macintosh,27,20,0,referral
134088266984701000,Referral,0.125,15,8,Chrome,desktop,0,Macintosh,4,4,0,referral
134543573456503000,Organic Search,0,17,28,Chrome,desktop,0,Macintosh,5,5,0.214285714,organic
134706903159877000,Organic Search,0,19.5,2,Chrome,desktop,0,Windows,22,17.5,0,organic
134817585377058000,Referral,0.2,21,5,Chrome,desktop,0,Macintosh,4,4,0.2,referral
135432212707864000,Social,0,12,3,Chrome,desktop,0,Macintosh,1,1,0.666666667,referral
135731445166621000,Referral,0,22,5,Chrome,desktop,0,Macintosh,17,11,0,referral
136876972401975000,Organic Search,0,14,4,Chrome,mobile,1,iOS,8.5,7,0,organic
138119430456484000,Organic Search,0.666666667,20,6,Safari,desktop,0,Macintosh,5,4,0.333333333,organic
138351554340162000,Referral,0,18,1,Chrome,desktop,0,Macintosh,40,36,0,referral
138687086866157000,Paid Search,0,20,1,Chrome,desktop,0,Chrome OS,30,22,0,cpc
139256351437404000,Organic Search,0,22,2,Chrome,desktop,0,Macintosh,22,15,0,organic
139472357811670000,Organic Search,1,11,2,Chrome,desktop,0,Macintosh,39.5,29,0,organic
139838509739212000,Referral,0,16.5,6,Chrome,desktop,0,Macintosh,17.5,12.5,0,referral
140251351786321000,Organic Search,0,10.5,2,Safari,mobile,1,iOS,10.5,9,0.5,organic
140406319378490000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,15.5,11.5,0,referral
141333337786935000,Referral,0,20,1,Chrome,desktop,0,Macintosh,19,17,0,referral
142116411233847000,Direct,0,0,1,Chrome,desktop,0,Windows,29,24,0,(none)
143782636543876000,Referral,0.666666667,17,3,Chrome,desktop,0,Chrome OS,21,17,0,referral
143946332685671000,Direct,0,17,1,Chrome,desktop,0,Macintosh,54,46,0,(none)
144847938814859000,Referral,0.5,21,2,Chrome,desktop,0,Macintosh,13,11,0,referral
145862566057652000,Direct,0,15,1,Chrome,desktop,0,Windows,33,29,0,(none)
146230958339102000,Paid Search,0,12,1,Chrome,desktop,0,Windows,20,18,0,cpc
146782520456386000,Organic Search,0,17.5,2,Chrome,desktop,0,Windows,28.5,23.5,0,organic
146792174333379000,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,36,29,0,organic
147270510979304000,Organic Search,0,0,3,Safari,mobile,1,iOS,3,3,0.333333333,organic
147601968852145000,Direct,0.333333333,18,3,Chrome,desktop,0,Macintosh,22,19,0,(none)
147828372863938000,Organic Search,0.272727273,17,11,Chrome,desktop,0,Macintosh,10,10,0.090909091,organic
148135394525872000,Organic Search,0,11.5,2,Chrome,desktop,0,Linux,59,40.5,0,organic
148720899219079000,Referral,0,1,1,Chrome,desktop,0,Linux,26,23,0,referral
148866414705224000,Organic Search,0,13,1,Chrome,desktop,0,Macintosh,28,25,0,organic
148919186298580000,Direct,1,20,1,Chrome,desktop,0,Macintosh,14,14,0,(none)
150031486512354000,Referral,0,15,1,Chrome,desktop,0,Macintosh,35,30,0,referral
150038807203175000,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,10,7.5,0,referral
151961311923926000,Organic Search,0,15,1,Internet Explorer,desktop,0,Windows,12,9,0,organic
152778576197288000,Organic Search,0,5,1,Chrome,desktop,0,Windows,24,17,0,organic
153202739036956000,Referral,0.75,18.5,4,Chrome,desktop,0,Macintosh,10,7,0.25,referral
154104806751769000,Organic Search,0.222222222,16,9,Chrome,desktop,0,Windows,12,10,0.111111111,organic
154216796177071000,Organic Search,0.5,12.5,2,Chrome,desktop,0,Macintosh,44,31,0.5,organic
155361204971183000,Direct,0,15,7,Internet Explorer,desktop,0,Windows,7,7,0,(none)
155711517942843000,Organic Search,0,17.5,12,Chrome,desktop,0,Macintosh,5,5,0.25,organic
155890066027533000,Referral,0,17.5,2,Chrome,desktop,0,Linux,26,21,0,referral
156015502078053000,Referral,0,16,1,Chrome,desktop,0,Macintosh,14,12,0,referral
156140817362296000,Organic Search,0,8.5,2,Chrome,desktop,0,Windows,15,12.5,0,organic
156905236318704000,Direct,0.2,18,15,Chrome,desktop,0,Macintosh,14,10,0.2,(none)
157019484210987000,Direct,0.538461538,13,13,Chrome,mobile,1,Android,4,3,0.076923077,(none)
157339933798750000,Referral,0.428571429,16,7,Chrome,desktop,0,Macintosh,5,5,0.142857143,referral
157592049434831000,Referral,0,15,1,Chrome,desktop,0,Macintosh,45,36,0,referral
158490408567482000,Referral,0,18,5,Chrome,desktop,0,Macintosh,2,2,0.2,referral
158994139683228000,Organic Search,0,16.5,2,Chrome,desktop,0,Macintosh,19,14,0.5,organic
159084910202112000,Direct,0,17,2,Chrome,desktop,0,Linux,10.5,7.5,0.5,(none)
159273579432738000,Referral,0,18,7,Chrome,desktop,0,Macintosh,8,7,0,referral
160370198171303000,Organic Search,0,22,5,Chrome,mobile,1,Android,13,12,0.2,organic
160507326253742000,Organic Search,1,18,1,Safari,mobile,1,iOS,34,31,0,organic
160575523826516000,Paid Search,0,23,2,Chrome,desktop,0,Macintosh,17.5,15.5,0,cpc
161009524292009000,Organic Search,0.142857143,17,7,Chrome,desktop,0,Windows,2,2,0,organic
162341046495604000,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,35,27,0,organic
163532416839889000,Referral,0,3,7,Chrome,desktop,0,Chrome OS,6,5,0.142857143,referral
163790840341192000,Organic Search,0,14,1,Chrome,desktop,0,Windows,29,23,0,organic
163910434575936000,Organic Search,0,11.5,4,Safari,tablet,1,iOS,11,9.5,0.25,cpc
164339786303841000,Referral,0.333333333,18,3,Chrome,desktop,0,Macintosh,22,16,0,referral
165104775254170000,Referral,0,19,12,Chrome,desktop,0,Macintosh,3,3,0.166666667,referral
165109760635455000,Organic Search,0,5,1,Chrome,desktop,0,Macintosh,31,25,0,organic
165267667365212000,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,9.5,9.5,0,referral
165989831014724000,Direct,0.25,13.5,8,Chrome,desktop,0,Chrome OS,18.5,14.5,0,(none)
166183639311529000,Organic Search,0,11,2,Amazon Silk,tablet,1,Android,24.5,22,0,organic
166887489328887000,Direct,0,19,2,Opera,desktop,0,Windows,18,14,0,(none)
167578525300211000,Referral,0,15,1,Chrome,desktop,0,Chrome OS,36,31,0,referral
168621227564680000,Organic Search,0,3.5,2,Safari,desktop,0,Macintosh,9.5,8.5,0,organic
169337349809177000,Referral,0.333333333,14,3,Chrome,desktop,0,Macintosh,4,4,0,referral
169374166787808000,Organic Search,0,12.5,2,Chrome,mobile,1,Android,7.5,6,0.5,organic
169854884741652000,Referral,0,18,4,Chrome,desktop,0,Macintosh,13,9,0,referral
170075213753657000,Referral,0,19,3,Chrome,desktop,0,Macintosh,7,5,0,referral
170103428948217000,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,38,24,0,referral
170546418513334000,Referral,0.5,15,2,Chrome,desktop,0,Macintosh,40.5,30,0,referral
170783936986517000,Organic Search,0,3,1,Chrome,desktop,0,Windows,39,31,0,organic
170829442621021000,Referral,0,19,4,Chrome,desktop,0,Chrome OS,7,6,0,referral
170940722150121000,Paid Search,0.5,21.5,2,Chrome,desktop,0,Macintosh,15,11,0,cpc
171495933986068000,Referral,1,19,1,Chrome,desktop,0,Macintosh,55,44,0,referral
172081148860791000,Referral,0,13,2,Chrome,desktop,0,Macintosh,14,10,0,referral
173033808547433000,Organic Search,0.333333333,23,3,Chrome,desktop,0,Windows,21,17,0,organic
173142935390182000,Referral,1,4,1,Chrome,desktop,0,Macintosh,61,44,0,referral
173863901552294000,Display,0.052631579,17,19,Chrome,desktop,0,Chrome OS,9,6,0.157894737,cpm
174589862877239000,Referral,0,17,3,Chrome,desktop,0,Macintosh,38,29,0,referral
175318834283875000,Referral,0,20,7,Chrome,desktop,0,Macintosh,11,11,0.142857143,referral
175507400983740000,Organic Search,1,20,2,Chrome,desktop,0,Windows,34,28.5,0,organic
175518117099857000,Organic Search,0.333333333,15,3,Safari,mobile,1,iOS,23,18,0,organic
175697895967494000,Direct,0,22,1,Safari (in-app),mobile,1,iOS,15,13,0,(none)
175784634919851000,Direct,0,0,2,Chrome,desktop,0,Macintosh,22,16.5,0,(none)
176005021706950000,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,33,26,0,organic
177276045605547000,Organic Search,0.5,16.5,2,Chrome,mobile,1,Android,28.5,26.5,0,organic
177468866234312000,Referral,0,18,3,Chrome,desktop,0,Linux,3,3,0.333333333,referral
177475133170193000,Referral,0,23,1,Chrome,desktop,0,Linux,32,23,0,referral
177654337280434000,Organic Search,0,1,1,Safari,desktop,0,Macintosh,59,49,0,organic
178222732694337000,Organic Search,0,2,1,Chrome,mobile,1,Android,65,54,0,organic
178425107324127000,Direct,0,20,1,Chrome,desktop,0,Windows,28,25,0,(none)
179180640146798000,Direct,0,21,5,Chrome,desktop,0,Windows,14,12,0,(none)
179691971144176000,Organic Search,0,14.5,2,Chrome,desktop,0,Windows,20,16.5,0,organic
180142943692926000,Direct,0,17.5,2,Chrome,desktop,0,Macintosh,25.5,22,0,(none)
180651560743135000,Organic Search,0,9,1,Safari,mobile,1,iOS,51,39,0,organic
180838537120109000,Referral,0,21,1,Chrome,desktop,0,Macintosh,48,32,0,referral
180933733703571000,Organic Search,1,1.5,2,Chrome,desktop,0,Macintosh,24,17.5,0,organic
181376187781387000,Referral,0,15.5,2,Chrome,desktop,0,Macintosh,8.5,7.5,0,referral
182664823417063000,Referral,0,21,7,Chrome,desktop,0,Macintosh,15,14,0,referral
183218035021860000,Display,0,20,5,Chrome,desktop,0,Macintosh,8,6,0,cpm
183237071516128000,Organic Search,0,11,1,Safari,desktop,0,Macintosh,17,17,0,organic
184057760170077000,Referral,0,18.5,6,Chrome,desktop,0,Macintosh,28,21.5,0,referral
185156579195979000,Referral,0,18,3,Chrome,desktop,0,Macintosh,14,12,0,referral
185467632009737000,Referral,0,19,6,Chrome,desktop,0,Windows,8.5,7.5,0,referral
186231215995844000,Referral,0,17,3,Chrome,desktop,0,Macintosh,4,4,0.333333333,referral
187116230369481000,Referral,0.2,16,5,Chrome,desktop,0,Macintosh,3,2,0.4,referral
187866444913017000,Paid Search,1,4,2,Safari,mobile,1,iOS,13,11.5,0.5,cpc
188247823522588000,Organic Search,0,19.5,2,Safari,desktop,0,Macintosh,16,14,0,organic
188308435688462000,Referral,0.142857143,5,7,Chrome,desktop,0,Macintosh,21,16,0.142857143,referral
188481372919586000,Referral,0,13,9,Chrome,desktop,0,Macintosh,4,4,0,referral
190492934318255000,Organic Search,0.142857143,16,7,Chrome,desktop,0,Macintosh,3,3,0,organic
190642816438085000,Referral,0,19,8,Chrome,desktop,0,Macintosh,10.5,8.5,0,referral
191180858641286000,Referral,0,16,3,Chrome,desktop,0,Macintosh,17,14,0,referral
191382203292370000,Organic Search,0,21,1,Chrome,desktop,0,Windows,18,18,0,organic
191473448043211000,Organic Search,0,11.5,2,Chrome,desktop,0,Macintosh,19,15.5,0,organic
191633990580866000,Referral,0,17,3,Chrome,desktop,0,Macintosh,4,3,0,referral
191995188120830000,Referral,0,21.5,2,Chrome,desktop,0,Macintosh,51,38.5,0,referral
192269026404761000,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,9.5,9,0,(none)
192710626799609000,Organic Search,0,23,1,Chrome,desktop,0,Windows,16,14,0,organic
192847875246565000,Organic Search,0.333333333,15,6,Chrome,desktop,0,Chrome OS,24,19,0,organic
193041826287662000,Direct,0,16,3,Chrome,desktop,0,Linux,12,12,0,(none)
193361951439999000,Direct,1,14,1,Chrome,desktop,0,Windows,9,9,0,(none)
194729737445123000,Direct,0,18,1,Firefox,desktop,0,Windows,14,13,0,(none)
195229052670476000,Organic Search,0,20,1,Chrome,desktop,0,Macintosh,16,14,0,organic
195434588004709000,Organic Search,0,14,1,Chrome,desktop,0,Macintosh,33,30,0,organic
196352031623164000,Referral,0,17,1,Chrome,desktop,0,Windows,13,11,0,referral
196856185999787000,Referral,0,13.5,4,Chrome,desktop,0,Macintosh,7,5.5,0.25,referral
196884374665560000,Referral,0,16,1,Chrome,desktop,0,Macintosh,21,21,0,referral
197277329550470000,Paid Search,0,18,5,Chrome,desktop,0,Chrome OS,27,20,0,cpc
197640110870848000,Paid Search,0,1,2,Chrome,desktop,0,Macintosh,11.5,10,0,cpc
198049799955668000,Organic Search,0,13,1,Chrome,desktop,0,Macintosh,15,15,0,organic
198403235748042000,Referral,0,22,3,Chrome,desktop,0,Macintosh,15,13,0,referral
199007580877867000,Organic Search,0.5,13.5,4,Chrome,mobile,1,Android,5.5,5.5,0.25,organic
199097744636621000,Direct,0,1,1,Chrome,desktop,0,Macintosh,106,81,0,(none)
199117534740864000,Referral,0,13,2,Chrome,desktop,0,Macintosh,35.5,16.5,0,referral
199390506505564000,Referral,0,16,8,Chrome,desktop,0,Macintosh,8,6,0,referral
199756139590139000,Direct,0,18,9,Chrome,desktop,0,Chrome OS,2,2,0,(none)
199826286790923000,Referral,0,16,2,Chrome,desktop,0,Windows,14.5,10.5,0,referral
200288716023252000,Direct,1,23,1,Chrome,desktop,0,Macintosh,41,30,0,(none)
200510094584379000,Referral,1,15.5,2,Chrome,desktop,0,Macintosh,33.5,23.5,0,referral
200523063890471000,Referral,0.4,3,5,Chrome,desktop,0,Macintosh,20,15,0.2,referral
200858359127299000,Referral,0,1,3,Chrome,desktop,0,Macintosh,14,14,0,referral
201226261435270000,Direct,0,18,1,Chrome,desktop,0,Chrome OS,38,30,0,(none)
202488139684365000,Referral,0,23,3,Chrome,desktop,0,Macintosh,7,7,0.333333333,referral
203503895549680000,Organic Search,0,5,1,Chrome,desktop,0,Macintosh,47,38,0,organic
204082098779114000,Direct,1,17,1,Chrome,desktop,0,Macintosh,27,22,0,(none)
204360574486607000,Referral,0.2,18,5,Chrome,desktop,0,Macintosh,5,5,0,referral
205723721674321000,Organic Search,0,19.5,4,Chrome,desktop,0,Macintosh,10.5,8.5,0,organic
205818826345710000,Organic Search,0.111111111,17,9,Chrome,desktop,0,Windows,8,6,0.111111111,organic
205892253400268000,Referral,0,19,3,Chrome,desktop,0,Chrome OS,2,2,0.333333333,referral
207758697026045000,Direct,1,9,2,Chrome,desktop,0,Macintosh,26.5,20.5,0.5,(none)
208951486693076000,Referral,0.166666667,14.5,6,Chrome,desktop,0,Macintosh,8.5,8.5,0,referral
209588266013545000,Referral,0,12.5,2,Chrome,desktop,0,Windows,30,21,0,referral
209859376587833000,Organic Search,1,17,1,Safari,mobile,1,iOS,23,21,0,organic
210005071508705000,Direct,0,18,1,Chrome,desktop,0,Chrome OS,16,16,0,(none)
210797287974741000,Referral,0,20,2,Chrome,desktop,0,Macintosh,16,15,0,referral
211027870956680000,Direct,0,17,1,Chrome,desktop,0,Macintosh,13,12,0,(none)
211475535612871000,Organic Search,0.333333333,3,3,Safari,desktop,0,Macintosh,47,37,0,organic
211945437070044000,Referral,1,4,3,Chrome,desktop,0,Macintosh,34,22,0.333333333,referral
211986650009953000,Display,0,21,2,Chrome,desktop,0,Macintosh,36.5,16.5,0,cpm
212377737904674000,Referral,0,19.5,2,Chrome,desktop,0,Macintosh,28,21.5,0,referral
212879651166366000,Referral,0,17.5,8,Chrome,desktop,0,Macintosh,12,6.5,0.125,referral
213003977022600000,Referral,0,3.5,4,Chrome,desktop,0,Macintosh,6.5,4.5,0,referral
213071560453106000,Direct,0,19,1,Chrome,desktop,0,Macintosh,6,6,0,(none)
213223799802259000,Organic Search,0,19,2,Safari,mobile,1,iOS,16.5,13,0.5,cpc
213278104301515000,Referral,0.1,19.5,10,Chrome,desktop,0,Macintosh,8.5,8.5,0.1,referral
213313042176849000,Referral,0,22,3,Chrome,desktop,0,Macintosh,8,7,0,referral
213465488216513000,Direct,0,16,10,Chrome,desktop,0,Chrome OS,24,17,0,(none)
213948867346978000,Referral,0,13,1,Chrome,desktop,0,Macintosh,42,31,0,referral
214415686397071000,Referral,0,17,6,Chrome,desktop,0,Macintosh,12,8.5,0.333333333,referral
214776722271775000,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,12,10,0,referral
215127855032555000,Organic Search,0.5,8.5,2,Chrome,tablet,1,iOS,27,19,0.5,organic
215418549265528000,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,29.5,22,0,referral
216182135691067000,Organic Search,0,1,1,Chrome,desktop,0,Macintosh,328,224,0,organic
